2024-04-20 16:33:24,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 16:33:46,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0

2024-04-20 16:33:54,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0

2024-04-20 16:34:19,APPROACH,RUN
BLUE,1.0,0.0
GREEN,0,0

2024-04-20 16:35:05,APPROACH,RUN
BLUE,-1.2000000000000002,0.0
GREEN,0,0

2024-04-20 16:36:39,APPROACH,RUN
BLUE,0.040000000000000036,0.0
GREEN,0,0

2024-04-20 16:37:03,APPROACH,RUN
BLUE,1.032,0.0
GREEN,0,0

2024-04-20 16:38:01,APPROACH,RUN
BLUE,1.8256000000000001,0.0
GREEN,0,0

2024-04-20 16:38:29,APPROACH,RUN
BLUE,2.46048,0.0
GREEN,0,0

