2024-04-20 21:22:36,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 21:22:58,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0

2024-04-20 21:23:05,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0.0

2024-04-20 21:23:31,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:24:05,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:24:13,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:24:42,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:25:09,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:25:52,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:26:17,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:27:02,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:27:34,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

