2024-04-20 19:19:24,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 19:20:40,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0

2024-04-20 19:20:51,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0

2024-04-20 19:20:58,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0

2024-04-20 19:21:47,APPROACH,RUN
BLUE,1.0,0.0
GREEN,0,0

2024-04-20 19:22:11,APPROACH,RUN
BLUE,1.8,0.0
GREEN,0,0

2024-04-20 19:22:53,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,0,0

2024-04-20 19:23:28,APPROACH,RUN
BLUE,2.9520000000000004,0.0
GREEN,0,0

2024-04-20 19:23:54,APPROACH,RUN
BLUE,3.3616,0.0
GREEN,0,0

2024-04-20 19:24:03,APPROACH,RUN
BLUE,2.68928,0.0
GREEN,0,0

