2024-04-21 12:33:56,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-21 12:35:29,APPROACH,RUN
BLUE,0,0
GREEN,0,0.0

2024-04-21 12:35:51,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0.0

2024-04-21 12:36:30,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:37:01,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:37:29,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:37:50,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:38:23,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:38:30,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:38:45,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 12:39:11,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

