2024-04-20 20:58:07,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 20:58:49,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0

2024-04-20 20:58:57,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0.0

2024-04-20 20:59:21,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0.0

2024-04-20 20:59:45,APPROACH,RUN
BLUE,0.0,0
GREEN,0.0,0.0

2024-04-20 21:00:08,APPROACH,RUN
BLUE,0.0,0
GREEN,0.0,0.0

2024-04-20 21:00:26,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:01:13,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:01:47,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:02:16,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:03:05,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

