2024-04-20 20:51:42,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 20:51:55,APPROACH,RUN
BLUE,0,0
GREEN,0,0.0

2024-04-20 20:52:04,APPROACH,RUN
BLUE,0,0
GREEN,0,0.0

2024-04-20 20:52:25,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0.0

2024-04-20 20:53:02,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0.0

2024-04-20 20:53:08,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-20 20:53:50,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:54:16,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:54:39,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:54:53,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:55:16,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:55:24,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:55:35,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:55:57,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:56:42,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 20:57:06,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

