2024-04-20 21:17:40,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 21:18:06,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0

2024-04-20 21:18:18,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0.0

2024-04-20 21:18:26,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-20 21:18:43,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-20 21:19:06,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-20 21:19:15,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-20 21:19:42,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:19:50,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:20:14,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

2024-04-20 21:20:38,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0.0,0.0

