2024-04-21 13:22:14,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-21 13:22:39,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0

2024-04-21 13:22:46,APPROACH,RUN
BLUE,0.0,0
GREEN,0,0.0

2024-04-21 13:22:53,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 13:23:26,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 13:23:56,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 13:24:07,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 13:24:16,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 13:26:50,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

2024-04-21 13:27:11,APPROACH,RUN
BLUE,0.0,0.0
GREEN,0,0.0

