2024-04-20 21:28:45,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 21:29:00,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0

2024-04-20 21:29:29,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0

2024-04-20 21:29:39,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:29:48,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:30:05,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:30:43,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:31:06,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

2024-04-20 21:32:04,APPROACH,RUN
BLUE,0,0.0
GREEN,0.0,0.0

