2024-04-20 01:47:22,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 01:47:49,APPROACH,RUN
BLUE,1.0,0
GREEN,0,0

2024-04-20 01:48:06,APPROACH,RUN
BLUE,1.0,0.0
GREEN,0,0

2024-04-20 01:48:15,APPROACH,RUN
BLUE,1.0,0.0
GREEN,0,0.0

2024-04-20 01:48:25,APPROACH,RUN
BLUE,1.0,0.0
GREEN,0,0.0

2024-04-20 01:48:56,APPROACH,RUN
BLUE,1.0,0.0
GREEN,-2.0,0.0

2024-04-20 01:49:04,APPROACH,RUN
BLUE,1.0,0.0
GREEN,-2.0,0.0

2024-04-20 01:49:32,APPROACH,RUN
BLUE,1.8,0.0
GREEN,-2.0,0.0

2024-04-20 01:49:49,APPROACH,RUN
BLUE,1.8,0.0
GREEN,-2.0,0.0

2024-04-20 01:50:05,APPROACH,RUN
BLUE,1.8,0.0
GREEN,-2.0,0.0

2024-04-20 01:50:13,APPROACH,RUN
BLUE,1.8,0.0
GREEN,-2.0,0.0

2024-04-20 01:50:41,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-2.0,0.0

2024-04-20 01:50:49,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-2.0,0.0

2024-04-20 01:51:23,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-1.6,0.0

2024-04-20 01:51:37,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-1.6,0.0

2024-04-20 01:51:47,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-1.6,0.0

2024-04-20 01:52:08,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-1.28,0.0

2024-04-20 01:52:15,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-1.28,0.0

2024-04-20 01:52:27,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-1.28,0.0

