2024-04-20 17:49:30,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 17:49:50,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0

2024-04-20 17:49:59,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0.0

2024-04-20 17:50:06,APPROACH,RUN
BLUE,0,0.0
GREEN,0,0.0

2024-04-20 17:50:31,APPROACH,RUN
BLUE,0,0.0
GREEN,-2.0,0.0

2024-04-20 17:50:55,APPROACH,RUN
BLUE,1.0,0.0
GREEN,-2.0,0.0

2024-04-20 17:51:38,APPROACH,RUN
BLUE,1.0,0.0
GREEN,-2.0,0.0

2024-04-20 17:52:00,APPROACH,RUN
BLUE,1.8,0.0
GREEN,-2.0,0.0

2024-04-20 17:52:25,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-2.0,0.0

2024-04-20 17:52:53,APPROACH,RUN
BLUE,2.4400000000000004,0.0
GREEN,-2.0,0.0

2024-04-20 17:53:15,APPROACH,RUN
BLUE,2.9520000000000004,0.0
GREEN,-2.0,0.0

2024-04-20 17:53:35,APPROACH,RUN
BLUE,2.9520000000000004,0.0
GREEN,-2.0,0.0

2024-04-20 17:53:43,APPROACH,RUN
BLUE,2.3616,0.0
GREEN,-2.0,0.0

2024-04-20 17:54:05,APPROACH,RUN
BLUE,2.3616,0.0
GREEN,-2.0,0.0

